datetime,reaTZon_y,reaTSetHea_y,reaTSetCoo_y,oveHeaPumY_u,PriceElectricPowerHighlyDynamic,weaSta_reaWeaHDirNor_y,weaSta_reaWeaTDryBul_y,cost_tot,tdist_tot
2020-01-17 00:00:00,294.4644011115877,294.15,297.15,0.6283074952145811,0.2486,0.0,274.65,0.004326066786189967,0.0
2020-01-17 00:01:00,294.4665925670537,294.15,297.15,0.8258408308029175,0.2486,0.0,274.65221478395057,0.004326066786189967,0.0
2020-01-17 00:02:00,294.468769699809,294.15,297.15,0.8258408308029175,0.2486,0.0,274.6544145679012,0.004326066786189967,0.0
2020-01-17 00:03:00,294.47094905027063,294.15,297.15,0.8258408308029175,0.2486,0.0,274.65659916666664,0.004326066786189967,0.0
2020-01-17 00:04:00,294.47314338556873,294.15,297.15,0.8258408308029175,0.2486,0.0,274.6587683950617,0.004326066786189967,0.0
2020-01-17 00:05:00,294.4753616741072,294.15,297.15,0.8258408308029175,0.2486,0.0,274.6609220679012,0.004326066786189967,0.0
2020-01-17 00:06:00,294.477610301299,294.15,297.15,0.8258408308029175,0.2486,0.0,274.66306,0.004326066786189967,0.0
2020-01-17 00:07:00,294.4798939842693,294.15,297.15,0.8258408308029175,0.2486,0.0,274.6651820061728,0.004326066786189967,0.0
2020-01-17 00:08:00,294.48221599109075,294.15,297.15,0.8258408308029175,0.2486,0.0,274.66728790123454,0.004326066786189967,0.0
2020-01-17 00:09:00,294.48457863146456,294.15,297.15,0.8258408308029175,0.2486,0.0,274.6693775,0.004326066786189967,0.0
2020-01-17 00:10:00,294.4869835146078,294.15,297.15,0.8258408308029175,0.2486,0.0,274.67145061728394,0.004326066786189967,0.0
2020-01-17 00:11:00,294.48943169585715,294.15,297.15,0.8258408308029175,0.2486,0.0,274.6735070679012,0.004326066786189967,0.0
2020-01-17 00:12:00,294.4919237515584,294.15,297.15,0.8258408308029175,0.2486,0.0,274.67554666666666,0.004326066786189967,0.0
2020-01-17 00:13:00,294.4944598695214,294.15,297.15,0.8258408308029175,0.2486,0.0,274.67756922839504,0.004326066786189967,0.0
2020-01-17 00:14:00,294.4970399254378,294.15,297.15,0.8258408308029175,0.2486,0.0,274.6795745679012,0.004326066786189967,0.0
2020-01-17 00:15:00,294.4996635451971,294.15,297.15,0.8258408308029175,0.2486,0.0,274.6815625,0.004326066786189967,0.0
2020-01-17 00:16:00,294.50233015563026,294.15,297.15,0.8258408308029175,0.2486,0.0,274.68353283950614,0.004326066786189967,0.0
2020-01-17 00:17:00,294.5050390259091,294.15,297.15,0.8258408308029175,0.2486,0.0,274.68548540123453,0.004326066786189967,0.0
2020-01-17 00:18:00,294.50778930133595,294.15,297.15,0.8258408308029175,0.2486,0.0,274.68742,0.004326066786189967,0.0
2020-01-17 00:19:00,294.5105800311559,294.15,297.15,0.8258408308029175,0.2486,0.0,274.68933645061725,0.004326066786189967,0.0
