Time,Action,Indoor_Temperature,Ambient_Temperature,Solar_Radiation,Set_Heat_Temperature,Set_Cool_Temperature,Cop,Heat_Pump_Power,Emission_circuit_pump_electrical_power,Electrical_power_heat_pump_evaporator_fan,Occupants,Occupancy_Gain,reaQHeaPumEva_y,Q_Heat_Pump,reaQHeaPumCon_y,Price,Energy cost,Thermal discomfort
108.04166666666667,0.0,22.796569458411795,10.699999999999989,0.0,21.0,24.0,1.0,0.0,0.0,0.0,5,219,0.0,0.0,-4.6995127069446485e-12,0.23717,0.0,0.0
108.08333333333333,0.0,22.572813132451074,10.0,0.0,21.0,24.0,1.0,0.0,0.0,0.0,5,219,0.0,0.0,-4.6995127069446485e-12,0.235,0.0,0.0
108.125,0.0,22.334331773521512,9.399999999999977,0.0,21.0,24.0,1.0,0.0,0.0,0.0,5,219,0.0,0.0,-4.6995127069446485e-12,0.23333,0.0,0.0
108.16666666666667,0.0,22.094864555825836,8.600000000000023,0.0,21.0,24.0,1.0,0.0,0.0,0.0,5,219,0.0,0.0,-4.6995127069446485e-12,0.23193,0.0,0.0
108.20833333333333,0.0,21.84149172407467,7.5,0.0,21.0,24.0,1.0,0.0,0.0,0.0,5,219,0.0,0.0,-4.6995127069446485e-12,0.23207,0.0,0.0
108.25,0.0,21.579437808938565,6.699999999999989,0.3189655172413792,21.0,24.0,1.0,0.0,0.0,0.0,5,219,0.0,0.0,-4.6995127069446485e-12,0.23429,0.0,0.0
108.29166666666667,0.0,21.37974389433657,7.0,9.193534482758617,15.0,30.0,1.0,0.0,0.0,0.0,5,219,0.0,0.0,-4.6995127069446485e-12,0.2387,0.0,0.0
108.33333333333333,0.0,21.166983071061964,6.800000000000011,98.06682692307695,15.0,30.0,1.0,0.0,0.0,0.0,5,219,0.0,0.0,-4.6995127069446485e-12,0.24126,0.0,0.0
108.375,0.0,21.295978594385133,8.800000000000011,241.35817307692307,15.0,30.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,-4.6995127069446485e-12,0.24614,0.0,0.0
108.41666666666667,0.0,21.80262953722996,11.899999999999977,380.0625,15.0,30.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,-4.6995127069446485e-12,0.2446,0.0,0.0
108.45833333333333,0.0,22.501362462609336,15.100000000000023,501.7652671755725,15.0,30.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,-4.6995127069446485e-12,0.23917,0.0,0.0
108.5,0.0,23.263281977883082,15.899999999999977,605.7209965606912,15.0,30.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,-4.6995127069446485e-12,0.23697,0.0,0.0
