Time,Action,Indoor_Temperature,Ambient_Temperature,Solar_Radiation,Set_Heat_Temperature,Set_Cool_Temperature,Cop,Heat_Pump_Power,Emission_circuit_pump_electrical_power,Electrical_power_heat_pump_evaporator_fan,Occupants,Occupancy_Gain,reaQHeaPumEva_y,Q_Heat_Pump,reaQHeaPumCon_y,Price,Energy cost,Thermal discomfort
16.041666666666668,1.0,21.5607257621719,1.6000000000000227,0.0,21.0,24.0,3.271971069118724,3214.647679136153,20.498644281163177,510.20408163265313,5,219,-7303.586524378543,10327.712606166986,10518.234203543143,0.2486,0.00481815175364922,0.0
16.083333333333332,1.0,21.87182309131117,1.6000000000000227,0.0,21.0,24.0,3.2264323096328447,3240.039677284887,20.498644281163177,510.20408163265313,5,219,-7213.7290220716295,10326.883510929418,10453.768699284336,0.2466,0.009646314082234434,0.0
16.125,0.0,21.613979503411997,1.3000000000000114,0.0,21.0,24.0,1.0,0.0,0.0,0.0,5,219,0.0,0.0,-1.7259808266484857e-12,0.2469,0.009666518011143868,0.0
16.166666666666668,1.0,21.563327993150665,0.6999999999999886,0.0,21.0,24.0,3.2347611218861707,3166.2917153862254,20.498644281163177,510.20408163265313,5,219,-7075.905626073201,10000.175541089617,10242.197341481635,0.23555,0.014174610484643448,0.0
16.208333333333332,0.7504514455795288,21.717178182844123,0.6999999999999886,0.0,21.0,24.0,3.1046875763787116,2640.5806848258044,20.498644281163177,510.20408163265313,5,219,-5557.597361699614,8182.162887637578,8198.178046604266,0.23876,0.018120494544994283,0.0
16.25,0.0,21.431045614782875,0.6999999999999886,0.0,21.0,24.0,1.0,0.0,0.0,0.0,5,219,0.0,0.0,-1.7259808266484857e-12,0.2486,0.01813760352256839,0.0
16.291666666666668,0.9768140316009521,21.42805166382925,0.6999999999999886,0.0,15.0,30.0,3.264894281023873,3098.8545962643957,20.498644281163177,510.20408163265313,5,219,-7018.578052785468,9834.78391114615,10117.432649068169,0.25514,0.02291461074663149,0.0
16.333333333333332,0.0,21.146346041451977,0.8999999999999773,0.0,15.0,30.0,1.0,0.0,0.0,0.0,5,219,0.0,0.0,-1.7259808266484857e-12,0.26408,0.022935411403411776,0.0
16.375,0.0,20.66788406752164,1.0,0.580188679245283,15.0,30.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.7259808266484857e-12,0.27255,0.022935411403411776,0.0
16.416666666666668,1.0,20.754492103719485,1.0,15.253144654088054,15.0,30.0,3.3851466221534507,3109.4873308612905,20.498644281163177,510.20408163265313,0,0,-7416.583203756076,10136.591654374939,10526.070534694047,0.2701,0.028001883185461356,0.0
16.458333333333332,0.6770498752593994,21.150933606360525,1.0,92.49731182795698,15.0,30.0,3.161402679125599,2454.739058172655,20.498644281163177,510.20408163265313,0,0,-5305.6795769214295,7659.076290846157,7760.418635061282,0.27441,0.03226650123865706,0.0
16.5,1.0,21.901743793815513,1.6000000000000227,112.1470038453322,15.0,30.0,3.2990363524068544,3199.230780553102,20.498644281163177,510.20408163265313,0,0,-7355.147864208301,10203.275696204704,10554.37864478364,0.26597,0.03737305351144,0.0
16.541666666666668,0.0,21.68065938801078,2.1000000000000227,77.27778577598617,15.0,30.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.7259808266484857e-12,0.25961,0.03739406759156752,0.0
16.583333333333332,0.06650795042514801,21.36741651639977,2.3000000000000114,64.94099378881988,15.0,30.0,1.5280925635262554,1224.9978734932572,20.498644281163177,510.20408163265313,0,0,-646.9122673945295,2115.1135791678753,1871.9101408205229,0.25627,0.039729709900270374,0.0
16.625,0.28929832577705383,21.20272736296505,1.8999999999999773,58.60248447204969,15.0,30.0,2.58143012189138,1661.5776105064308,20.498644281163177,510.20408163265313,0,0,-2627.668883080484,4316.798089236391,4289.246493621604,0.25693,0.04266300572762231,0.0
16.666666666666668,1.0,21.409289322617724,2.0,50.79037267080745,15.0,30.0,3.4019454542089056,3175.5729949893166,20.498644281163177,510.20408163265313,0,0,-7627.553119770378,10422.476936926889,10803.126114812465,0.25775,0.04757820223808443,0.0
16.708333333333332,0.9571266770362854,21.884784094375846,1.8999999999999773,31.225931677018632,15.0,30.0,3.302345552240283,3121.6168773780378,20.498644281163177,510.20408163265313,0,0,-7187.040733459026,10082.153891669643,10308.657610807564,0.25932,0.052489864534999174,0.0
16.75,0.0,21.636732417021165,2.1999999999999886,3.6847826086956523,15.0,30.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.7259808266484857e-12,0.27572,0.05251171823219175,0.0
16.791666666666668,0.0,21.13682242808335,2.3999999999999773,0.0,15.0,30.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.7259808266484857e-12,0.25844,0.05251171823219175,0.0
