Time,Action,Indoor_Temperature,Ambient_Temperature,Solar_Radiation,Set_Heat_Temperature,Set_Cool_Temperature,Cop,Heat_Pump_Power,Emission_circuit_pump_electrical_power,Electrical_power_heat_pump_evaporator_fan,Occupants,Occupancy_Gain,reaQHeaPumEva_y,Q_Heat_Pump,reaQHeaPumCon_y,Price,Energy cost,Thermal discomfort
16.041666666666668,0.7829808847395228,21.480736699072565,1.6000000000000227,0.0,21.0,24.0,3.210891203066632,2726.614347460619,20.498644281163177,510.20408163265313,5,219,-6028.247674908433,8677.48622918142,8754.862022416566,0.2486,0.004205752230449808,0
16.083333333333332,0.38817558516131356,21.500140267662687,1.6000000000000227,0.0,21.0,24.0,2.746941051065943,1881.137896574767,20.498644281163177,510.20408163265313,5,219,-3286.237014193444,5346.012246610634,5167.374910817068,0.2466,0.0073156347266676355,0
16.125,0.3519740812043395,21.37409519604512,1.3000000000000114,0.0,21.0,24.0,2.666341667917751,1796.372037965074,20.498644281163177,510.20408163265313,5,219,-2993.3695780130693,4935.11334641596,4789.741615908605,0.2469,0.010314860530708842,0
16.166666666666668,1.0,21.444415205447854,0.6999999999999886,0.0,21.0,24.0,3.2412587721508923,3162.7684249596587,20.498644281163177,510.20408163265313,5,219,-7088.582476784698,10016.823208385984,10251.350901682355,0.23555,0.014818728634398275,0
16.208333333333332,0.503947671625717,21.525470729150243,0.6999999999999886,0.0,21.0,24.0,2.8854392087190486,2109.417961485104,20.498644281163177,510.20408163265313,5,219,-3977.179332161099,6206.800011252079,6086.597293645327,0.23876,0.018114783418476884,0
16.25,0.6939194774563546,21.56404195594871,0.6999999999999886,0.0,21.0,24.0,3.091993753895657,2508.0371254277156,20.498644281163177,510.20408163265313,5,219,-5246.798000872743,7721.270014628114,7754.835126360916,0.2486,0.02204281296619755,0
16.291666666666668,0.22000798209081296,21.462402782211655,0.6999999999999886,0.0,15.0,30.0,2.2290386334556564,1526.0644181442683,20.498644281163177,510.20408163265313,5,219,-1875.5921270994074,3668.741064504025,3401.6565451856013,0.25514,0.02478803440595162,0
16.333333333333332,0.0,20.99380186332553,0.8999999999999773,0.0,15.0,30.0,1.0,0.0,0.0,0.0,5,219,0.0,0.0,-1.7259808266484857e-12,0.26408,0.02479982154792045,0
16.375,0.0,20.510986321252233,1.0,0.580188679245283,15.0,30.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.7259808266484857e-12,0.27255,0.02479982154792045,0
16.416666666666668,0.0,20.084232700367636,1.0,15.253144654088054,15.0,30.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.7259808266484857e-12,0.2701,0.02479982154792045,0
16.458333333333332,0.0,19.851039511889326,1.0,92.49731182795698,15.0,30.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.7259808266484857e-12,0.27441,0.02479982154792045,0
16.5,0.0,19.970635690535687,1.6000000000000227,112.1470038453322,15.0,30.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.7259808266484857e-12,0.26597,0.02479982154792045,0
16.541666666666668,0.0,19.635746684541857,2.1000000000000227,77.27778577598617,15.0,30.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.7259808266484857e-12,0.25961,0.02479982154792045,0
16.583333333333332,0.7368372242276848,19.813823859169702,2.3000000000000114,64.94099378881988,15.0,30.0,3.5006189753591617,2536.8578842757724,20.498644281163177,510.20408163265313,0,0,-6343.714963158571,8479.765428444962,8880.572847485266,0.25627,0.028857068470932952,0
16.625,1.0,20.282153801254026,1.8999999999999773,58.60248447204969,15.0,30.0,3.488056548222611,3124.2163219421254,20.498644281163177,510.20408163265313,0,0,-7773.226877925049,10502.82823430451,10897.443199814192,0.25693,0.03370876943859773,0
